publish_date,headline_text
1,Cramer Remix: Alphabet has broken this troubling trend after reporting earnings
1,Cramer's lightning round: Sell half of your position in beer stocks on concerning industry trends
1,No longer 'trapped at a non-food company
1,Dungeons & Dragons is having its best year ever
1,Cramer: Stocks could 'go much higher' if the EU caves on tariffs
1,Markets ready to hit new highs?
1,Cramer Remix: The most worshiped group in this market
1,Cramer's lightning round: Take advantage of BlackRock's rare stock dip
1,Nucor CEO touts second-best quarter in steelmaker's history
1,New Domino's Pizza CEO describes 'fortressing process' with hotspot initiative
1,Cramer expects 'total revaluation' of Comcast and Disney as bidding war for Fox winds down
1,Microsoft's 17 percent revenue growth is not sustainable
1,UBS's Erin Browne: S&P 500 is going to end higher by end of year
1,Cramer Remix: Don’t despair about the transports’ weakness
1,Cramer's lightning round: The turn in Advanced Micro Devices' stock is real
1,Cramer's take on retail REIT stocks: Their 'remarkable comeback' might not be worth your cash
1,Big banks like Deutsche choose IBM to run their blockchain for 3 reasons
1,Cramer: If you own shares in companies with business in China
1,Cramer Remix: Make yourself at home in this stock
1,Cramer's lightning round: Business at Illinois Tool Works isn't as bad as the stock suggests
1,Cramer's charts suggest big-name biotech stocks Gilead and Celgene have more room to run
1,Cramer: Top retail plays Canada Goose
1,Cramer explains how Netflix's stock managed to taper its drop after disappointing on earnings
1,GDP could rise to 4 percent in Q2 thanks to business-friendly policies
1,Cramer Remix: You should be buying the oil stocks here
1,Cramer's lightning round: The best way to add gold to your portfolio
1,Bank of America CEO: Our mobile banking strength 'goes far beyond the millennials'
1,Cramer: One analyst report caused spice maker McCormick's stock to languish for months—until now
1,Cramer flags opportunity in FANG after Netflix's 'less-than-stellar' quarter
1,People are 'numb' to Trump's behavior
1,This CEO is watching out for the 2
1,Cramer Remix: Why you shouldn't fear the Fed
1,Cramer's lightning round: Cigna's stock is undervalued considering its latest acquisition
1,Cramer suggests investing in regional gambling plays as trade weighs on China-tied giants like Wynn
1,The S&P 500 should pass 2
1,Cramer: Most market-watchers are wrong. Stocks just aren't that expensive
1,Cramer argues that this rally is 'all about China blinking' in the trade war
1,‘Scarred' generation of investors looking at yield curve all wrong
1,Earnings will turn the market positive even after tariffs: Market analyst
1,Cramer Remix: After Trump’s NATO comments
1,Cramer's lightning round: Amazon doesn't always destroy—just look at Roku
1,Bluestone Lane CEO and key investor explain how Australian coffee chain is taking on Starbucks
1,'Tweed and tonic' marijuana drinks could be coming to Canada in 2019
1,Cramer flags Mastercard and Visa's 'unbeatable' hedges against China trade fears
1,Not even strong earnings can prevent a 10 percent plunge
1,Cramer Remix: Jack Henry's stock has great long-term prospects—but there’s a catch
1,Cramer opines on Trump's Supreme Court pick: He'd be a 'subtle
1,Cramer's lightning round: It's time to buy into lithium play Albemarle
1,I'm worried oil could go above $100 by 2020
1,Cramer: Don't get your hopes up with the stock of Botox maker Allergan
1,Cramer pinpoints the single best thing about PepsiCo's earnings beat: The short sellers
1,Cramer Remix: Why Hasbro is the Nike of the toy space
1,Cramer's lightning round: Calling bottom in Southwest Airlines despite oil trends
1,Cramer advises using Toys R Us-related weakness to 'scale into Hasbro'
1,Cramer's new call on Stitch Fix: Seize on pullbacks in this soaring stock
1,Cramer: The real cause of the bank stocks' weakness isn't the yield curve — it's trade
1,Cramer Remix: Forget Alcoa—this stock will set the tone this earnings season
1,Cramer's lightning round: Buy Merck on its superior anti-cancer portfolio
1,Cramer: GE's stock is finally a buy
1,Cramer: The biggest problem in the oil space is creating some great investments
1,Cramer's game plan: Earnings will determine a winner in the market's bull-bear battle
1,Cramer Remix: The Netflix of China still needs time to cool off
1,Cramer's lightning round: Don't sell your stake in Shake Shack—it's finally fairly valued
1,Cramer: I'm wary of even the hottest Chinese IPOs
1,Cramer says 'accidentally anti-Chinese' FANG stocks are 'perfect for this market'
1,Cramer translates what US bonds are saying
1,Consumer spending may dangerously weaken and hurt stocks
1,With food allergies on the rise
1,Cramer Remix: The best way to play the stress test results
1,Cramer's lightning round: I don't like Snap's ownership structure
1,Cramer flags the market's 3 'most worrisome components' ahead of July's earnings wave
1,Red Hat CEO on earnings-led stock drop: 'I would encourage investors to look long term'
1,Cramer's game plan: If you can't handle more combative Trump tweets
1,US banks are 'among the better values' in the S&P 500: Investor
1,Cramer Remix: It was the hottest group in the market until Red Hat reported
1,Cramer's lightning round: The key level for selling Kraft-Heinz
1,Cramer goes out on a limb in support of chipmaker Micron
1,Okta CEO explains why his cybersecurity company has a leg up on big-name tech giants like Microsoft
1,Cramer: CEO change aside
1,Cramer Remix: The battle between these stocks proves why tech triumphs
1,Cramer's lightning round: The pecking order for my favorite cybersecurity stocks
1,Williams-Sonoma CEO: Even Amazon sees the benefits of having physical stores
1,Cramer: It's hard to believe this is bottom for shares of General Electric
1,Cramer: The market is saying there's no real loser in Disney and Comcast's battle for Fox assets
1,Cramer Remix: Go ahead
1,Cramer's lightning round: GE's CEO was dealt 'one of the worst hands that anyone’s ever been given'
1,Cramer: Tesla's stock still has more upside—just use the right chart
1,CEO of US oil and gas play Carrizo flags an unusual problem for drillers: Water
1,Cramer points to the trillion-dollar question about US-China trade: What about Apple?
1,Economy still strong despite trade war fears: Analysts
1,Cramer Remix: Tariff headlines have investors flocking to these stocks
1,Cramer's lightning round: Medical device stocks tend to win big
1,Cramer's warning on recent tech IPOs: Be careful with their sky-high valuations
1,CEO of US marijuana company MedMen says Oregon
1,Cramer floats idea for 'gloomy' ETF with Wall Street's most downtrodden stocks
1,Market in 'earnings void right now
1,Cramer Remix: The Qualcomm-NXP deal could signal what’s next for trade
1,Cramer: Bitcoin and PayPal are putting pressure on bank stocks
1,Cramer's lightning round: Tandem Diabetes is one of the hottest stocks I've ever seen
1,Cramer pinpoints the 'best secular trend' in the market: Subscription services
1,Cramer's game plan: With tariffs and rising rates raising uncertainty
1,Dow closes lower for fourth day in a row
1,'This is not a pretend trade war
1,Cramer Remix: If the economy slows down
1,Cramer's lightning round: Skechers is in the 'penalty box' until its next earnings report
1,CEO of country's largest RV maker says company is finding ways to 'counteract' tariff pressures
1,Adobe CEO: We want to have the only 'end-to-end solution' for video
1,Cramer: No matter who wins the Fox battle
1,CEO of RH was inspired by Warren Buffett during the home design giant's turnaround
1,Cramer Remix: Traditional media is on a collision course with FANG
1,Cramer introduces the market's newest high-quality stock group: The $100 billion club
1,Cramer's lightning round: I was wrong to sell Magellan Midstream Partners
1,People missed 'exactly what we told them' about RH before furniture maker's 30% jump
1,Cramer on Fed rate hike: 'Owning stocks just got harder
1,Cramer Remix: Chasing this stock’s high may be worth your while
1,Cramer's lightning round: I can't get people to buy Alibaba's stock
1,Cramer: Edwards Lifesciences' stock chart just flashed a hugely bullish pattern
1,Cisco CEO says new Google Cloud partnership 'plays an enormous role' in security
1,Cramer on AT&T-Time Warner ruling: 'I thought the government made a better case than this'
1,Cramer Remix: What Trump’s endgame with China could really be about
1,Cramer tries to decode Trump's trade strategies with 5 new theories
1,Cramer's lightning round: Both Discovery and Viacom could be undervalued
1,Cramer: I was wrong about Jack Dorsey—the Twitter and Square CEO 'deserves a lot more credit'
1,Cramer: Eli Lilly's share price recovery symbolizes this market's attitude
1,Cramer Remix: After this stock’s monster move
1,Cramer's lightning round: The smart money might be buying Mattel
1,Oath CEO Tim Armstrong: Verizon's CEO shift is a 'pure signal' that it'll lead in 5G
1,Cramer's game plan: Worry doesn't pay off in this market
1,The tech sector now is reminiscent of the 1990s dotcom bubble: Wall Street's Jim Paulsen
1,Cramer Remix: When stock bargains are be too good to be true
1,Cramer's investing rule for when company executives unexpectedly resign
1,Cramer: To be a good investor
1,Cramer: Don't be afraid to pay up for best-of-breed stocks
1,Cramer Remix: Millennials aren’t swaying the market as much as you think
1,Cramer's lightning round: Auto weakness shouldn't weigh on Illinois Tool Works
1,Camping World CEO Marcus Lemonis: People misunderstood our latest acquisition
1,Qualcomm CEO on 'hostile' Broadcom bid: You have to engage with companies 'through the front door'
1,Cramer: Boeing's rally is a 'terrific sign' that China fears are overblown
1,Cramer Remix: What the bullish moves in retail signal for the American consumer
1,Cramer's lightning round: 'I beg you' to hold the stock of Hasbro
1,Former SoftBank and Google exec Nikesh Arora talks taking over Palo Alto Networks with outgoing CEO
1,Cramer: Twitter's move into the S&P 500 is a metaphor for where business is headed
1,Cramer issues a warning to the bulls: Too many groups are lagging behind the market leaders
1,Cramer Remix: What critics were missing about Apple’s business
1,Cramer reflects on Italy panic: 'A little context could've gone a long way'
1,Cramer's lightning round: I don't like Monster Beverage anymore
1,Cramer's charts of Chipotle
1,Cramer: It's not just FANG—here are the other tech stocks that pushed the Nasdaq to new highs
1,Cramer Remix: This weak jobs number doesn’t represent the strength of the economy
1,Cramer's lightning round: I think GE's shares are bottoming
1,Cramer offers 'cloud prince' Coupa Software as an attractive apolitical investment
1,Cramer: This jobs report shows we have the 'perfect economy' for stocks
1,Cramer's game plan: Take on more risk as the jobs boom boosts stocks
1,Cramer: We blew it on 3M
1,Cramer: Steel producer Nucor the biggest winner on Trump tariffs
1,The US is the hottest market for trading
1,PVH CEO on China tariff threats: ‘Cooler heads will prevail’
1,Cramer: 5 reasons the stock market rebounded
1,Bitcoin is the market's new fear gauge
1,Fed slow to raise interest rates amid political turmoil: Art Cashin
1,Cramer's charts show there could be more pain ahead for oil
1,Cramer: Market panic will turn out to be buying opportunity
1,Salesforce CEO Marc Benioff: The economy is really ripping
1,Stock market plunge is a buying opportunity: Analysts
1,Cramer Remix: Don’t let the earnings bonanza confuse you
1,Cramer Remix: Don’t let this buying opportunity pass again
1,Cramer: Inflation is a real worry
1,Cramer's lightning round: I was wrong about Roku—it's a good company
1,Cramer: The Netflix-Disney comparison reminds me of a famous Babe Ruth quote
1,Cramer Remix: Prepare yourself for more pain in homebuilding stocks
1,Cramer's lightning round: I don't have a thesis for Blue Apron
1,China will someday be the largest cruise market in the world
1,Cramer's charts suggest investors buy Akamai and sell Walmart
1,Cramer credits Tiffany's staggering post-earnings rally to new CEO
1,Cramer Remix: If we see another pullback
1,Rent the Runway CEO: People should think about their closets like stock portfolios
1,Cramer's lightning round: Accounting issues at Flex mean you should sell the stock
1,'I am worried about NAFTA
1,Cramer: If you want bigger gains
1,Markets are failing to appreciate how much further earnings have to grow
1,Cramer Remix: Joint ventures in China may be a thing of the past
1,Cramer's lightning round: The bears are wrong about cruise ship stocks
1,Zillow's move into flipping homes is like Netflix's move into originals
1,Fortnite may draw younger consumers to gaming for the long term
1,Cramer: This trade-led rally makes sense—just look at the retail sector
1,CEO of cannabis company says legal weed could result in fewer opioid prescriptions in the US
1,Cramer fears Fed raising rates too quickly will halt a 'red hot' economy
1,Cramer Remix: A lot of the negativity in the market is bogus
1,Cramer's lightning round: Don't buy Apple suppliers right now
1,PayPal CFO sees opportunity in consumers who have mobile devices
1,PayPal CFO: Our merchants aren't interested in crypto—it's too volatile
1,Cramer explains how Micron and Macy's stocks sparked a rally
1,Cramer Remix: The one stock that is being unjustly overlooked
1,Cramer's lightning round: Take a pass on Bristol-Myers Squibb shares for now
1,Cramer: Disney's chart just flashed the scariest pattern in the book—but the stock could still go up
1,Cramer calls on investors to give Home Depot the benefit of the doubt after earnings miss
1,Cramer: FANG isn't dead
1,Solid economy may not stay that way
1,Cramer: 3 reasons why this market rally should be taken seriously
1,Cramer: Shake Shack shares are too expensive right now
1,Cramer Remix: The most beaten-down group in the entire market
1,Cramer: Forget Nvidia's slowing crypto franchise—this best-in-show stock is a buy
1,Cramer's lightning round: Sell Priceline parent on pricing pressure
1,Cramer compares Michael Kors and Molson Coors and picks the better stock
1,Cramer's game plan: Strong consumer spending could drive upside surprises
1,Cramer Remix: The one thing that’s keeping the market from tanking
1,Cramer's lightning round: Unfortunately
1,Cramer: Investors are waking up to the 'terribly inefficient' oil market
1,Cramer vets biotech giants Biogen
1,Cramer: Facebook
1,Cramer Remix: Higher interest rates could create the leadership this market needs
1,Cramer's lightning round: The market's wrong on Constellation Brands
1,Etsy CEO: We're in a different business than Amazon and other big online retailers
1,Cramer defends Disney and Walmart's 'bold' investments after stocks fall on ESPN
1,Cramer: Morgan Stanley's call on Micron just saved stocks from trade fears
1,Cramer Remix: GE just got a huge break—the stock may have bottomed
1,Cramer's lightning round: Philip Morris could be a 'value trap' with the rise of Juul
1,Cramer: Charts flash bullish signs in shares of Caterpillar
1,For the first time since 2015
1,Cramer: Trump's Iran deal announcement showed just how 'stupid' this market is
1,Cramer Remix: Spotify delivered on earnings—here’s why investors dropped it anyway
1,'We want to get cash out of the system' with mobile payments
1,Cramer's lightning round: If you own stock in a gold company
1,Cramer: Wall Street got Spotify's quarter all wrong—I'd be a buyer
1,Cramer commends Estee Lauder's CEO
1,Cramer: Warren Buffett's aversion to iPhones might've been what kept him out of Amazon and Alphabet
1,Here's why Kentucky Derby owner Churchill Downs sees digital as a massive growth engine
1,Cramer Remix: Why Apple is a better version of Procter & Gamble
1,Cramer reviews Berkshire Hathaway's top 5 stock positions
1,Cramer's lightning round: Kentucky Derby racetrack owner is a buy
1,Bitcoin's 'been a problem for us
1,Fresh off a key acquisition
1,Cramer's game plan: This China-led strength could continue thanks to earnings
1,Cramer Remix: Elon Musk’s conference call was his best
1,Cramer thanks Tesla CEO Elon Musk 'for telling the truth' after boorish conference call
1,Cramer's lightning round: Don't buy Monster Beverage—it's running out of steam
1,Market volatility is not over: Wall Street strategist
1,Cramer: Buy MGM Resorts despite the casino stock's 'hideous pullback'
1,Cramer on trade: China could wait out Trump's presidency to make a deal
1,A big trade deal 'unlikely to happen' with Trump's team in China: Former government official
1,RBC market analyst: Tech is an area of risk in the stock market
1,Cramer Remix: Apple could have just signaled that Trump will make a trade deal with China
1,Cramer's lightning round: Danaher is one of my favorite charitable trust holdings
1,Cramer: You'll miss out if you ignore these giant stock buybacks
1,Cramer applauds Apple's emerging razor-razorblade model: This could be 'huge'
1,Cramer pinpoints the 4 things that saved Facebook from its Cambridge Analytica scandal
1,Cramer Remix: Great expectations are the bane of this market
1,Cramer's lightning round: Get out of Hi-Crush before you get crushed
1,Cramer's charts signal strength ahead for energy and industrial stocks like General Electric
1,Cramer: The selling has gone too far
1,Cramer reflects on Apple earnings after speaking with CEO Tim Cook
1,Cramer Remix: The world has turned on this sector
1,Cramer's lightning round: Corning's stock is an unnecessary victim of T-Mobile-Sprint merger
1,Cramer: T-Mobile's John Legere could be the ticket to Sprint merger approval
1,Allergan CEO says Botox maker's new depression drug could be an 'absolute game-changer'
1,Cramer: Mergers
1,Cramer Remix: Microsoft and Intel could rule the world again
1,Cramer: Apple has the most to lose from a trade war
1,Cramer's game plan: This market lacks clarity. Here's how to manage
1,Cramer Remix: Why Whirlpool’s stock is not worth the risk
1,Cramer: Advanced Micro Devices is a good buy for long-term investors
1,Cramer's lightning round: Now is the time to buy Walgreens' stock
1,Cramer: Domino's Pizza might have the best earnings report this season
1,Cramer: Big tech is behind the market rally
1,When 10Y/2Y spread get under 40 basis points
1,Market by midterms when President's approval below 50%
1,Cramer Remix: These tech titans aren’t breaking the bank - let them spend
1,Cramer's lightning round: Teva Pharmaceuticals is 'not good enough' for your portfolio
1,Bill Ackman's bet against Herbalife was 'dangerous
1,Cramer’s strategy for dealing with market volatility
1,Cramer: Don't panic over the rising 10-year Treasury yield
1,Cramer: Reevaluate your portfolio during market volatility. Don't buy more!
1,Cramer Remix: Navigating buying opportunities in tech amid a sell-off
1,Cramer's lightning round: Wait for Take Two's earnings before buying
1,Cramer says Alphabet's recent declines are a buying opportunity
1,Cramer's charts could signal trouble in the market
1,Cramer: Be careful what you say – even red-hot earnings can’t hold up in this sell-off
1,Cramer Remix: How you should focus on Hasbro
1,Cramer's lightning round: Ingersoll-Rand is the right stock for this economic phase
1,Cramer: Vaping is decimating the cigarette industry—and it could get even worse
1,Cramer walks back negative Newell call after proxy fight ends
1,Cramer argues the trade war is more worrisome than 10-year Treasury yields approaching 3%
1,Cramer Remix: The most eagerly anticipated report of the year
1,Cramer's lightning round: Edwards Lifesciences is simplifying heart surgery
1,Cramer: Legalization is bad for marijuana pricing—right now
1,Cramer: Trump shouldn't be calling on OPEC for lower oil prices
1,Cramer's game plan: Earnings could push stocks higher
1,Cramer Remix: The trade war with China has shifted to tech
1,Cramer's lightning round: International Paper is a 'very good buy' at these prices
1,Cramer points to 'China's ultimate weapon' in the trade war: Boycotts
1,Cramer tracks the 'very close' race to $1 trillion between Apple
1,Cramer: A trade war with China produces a lot of losers and not enough winners
1,Cramer Remix: Wall Street’s big problem with IBM’s stock
1,Cramer's lightning round: Qualcomm needs to resolve its slew of issues
1,Cramer rebels against Wall Street's 'downbeat' outlook on the banks
1,Cramer: Investors should've seen Acacia Communications' collapse coming
1,Cramer applauds Home Depot's tech-centered push: 'Tech isn't just FANG'
1,Cramer Remix: Why Netflix is the best-performing stock of 2018 in the S&P 500
1,Cramer's lightning round: Don't buy Dr. Pepper until after its merger
1,Top retail analyst reveals his playbook for the China 'wildcard' as retailer optimism grows
1,Cramer says Snap's stock is too expensive and not growing fast enough—pass for now
1,Cramer's charts show political worries can boost top defense stocks like Boeing
1,Cramer: Netflix's meteoric rise is helping the rest of FANG
1,Cramer Remix: Get used to this weekly market-moving routine
1,Cramer's lightning round: Take a long-term view on Spotify
1,Coal is on its way out
1,Cramer: The proxy fight in Newell Brands has very limited upside
1,Cramer points to 3 political problems threatening the stock market's bull case
1,Cramer unpacks the bank stocks' weakness after strong earnings reports
1,Cramer Remix: Weekend jitters
1,Cramer: Watch out—Micron's stock may not be as cheap as it looks
1,Cramer's lightning round: I think FMC is bottoming and ready to come back
1,Cramer vets under-the-radar cybersecurity plays like ForeScout
1,Cramer's game plan: Washington headwinds could overwhelm earnings
1,Cramer Remix: Amazon is the stock to own when the president doesn’t tweet
1,Cramer's lightning round: Don't sell Valeant here—I believe in its CEO
1,Cramer: Buy United Rentals over Caterpillar as US-China trade disputes loom
1,Cramer: If you haven't invested yet
1,Cramer talks Trump: 'Absence of fiery tweets' clearly helps stocks rise
1,Cramer Remix: The fundamental problem with FANG
1,Cramer's lightning round: My playbook for buying into Twitter's stock
1,Cramer: This is the most important earnings season for the big banks in years
1,Gap CEO Art Peck: Big data gives us major advantages over competitors
1,Cramer: My trust is selling Facebook—you just can't like the stock as much as you used to
1,Equity markets are looking good on fundamentals: Strategist
1,Investors look to exit the S&P 500 on rallies as the Trump honeymoon turns into a separation
1,Cramer Remix: Amazon’s punishment isn’t warranted – the stock is a buy
1,Cramer's lightning round: Buy Paychex's stock on a good quarter
1,Cramer: Top oil and solar stocks may have more room to run
1,Cramer assesses the damage in Facebook
1,Cramer: Trump has to play nice with China for stocks to climb
1,Cramer Remix: Ignoring Washington negatives could benefit your portfolio
1,Cramer's lightning round: AMD's bitcoin-driven decline doesn't make sense
1,Cramer spots a 'burgeoning bull market' in the golf stocks
1,Cramer lists 15 sectors unaffected by Trump's tariffs on China
1,Cramer: We got too negative on Friday—there's always a better time to sell
1,Socially responsible investing is gaining in popularity. And it may help you make more money
1,Daryl Guppy: 'Very bearish' on S&P 500
1,Cramer Remix: Don’t let fear keep you away from this 'renaissance' group
1,Cramer's lightning round: BlackBerry's CEO doesn't get enough credit
1,Cramer: The market's fear gauge is showing signs that stocks could be bottoming
1,Cramer: Watch these risky trades to track progress in the US vs. China 'trade war'
1,Cramer's game plan: Be on your toes and carry a lot of cash in a whipsaw market
1,Cramer Remix: If the jobs report is strong
1,Market volatility is reminiscent of the 1987 crash: Veteran trader Art Cashin
1,Cramer's lightning round: You're getting an opportunity to sell these oil stocks
1,Toys R Us bankruptcy created 'the perfect storm' for Ollie's Bargain Outlet
1,Cramer talks Spotify
1,Cramer: Trump's 'onslaught against Amazon' creates major market risk
1,JP Morgan strategist sees stocks up 10% by the end of 2018 on 'strong' corporate profits
1,Before the start of Q1 earnings season
1,Wall Street is not yet shaking in its boots over Spotify's IPO
1,Trump's tax cut windfall lifts stock dividends to new record
1,Watch Trump's Twitter feed for buying opportunities: Economist
1,The market may test more lows soon as it seeks a new leader besides tech
1,Tech stock prices were ‘not real life’ — and the correction has only just started
1,Market plunges on first day of second-quarter trading
1,Tesla's stock is falling for two reasons: UBS analyst
1,As 2Q begins
1,Cramer Remix: This discourages investors more than anything in this market
1,Cramer's lightning round: CVS' management is no good at telling their story
1,Nvidia CEO Jensen Huang: Uber accident made us realize the importance of self-driving tech
1,Cramer's game plan: If you can't take the pain
1,Nvidia CEO Jensen Huang: Cryptocurrency is here to stay
1,Cramer Remix: The stock to get into if you can’t take the pain in tech
1,Cramer's lightning round: The tariff-plagued Deere is a long-term play
1,UnitedHealth Group CEO: In 10 years
1,Cramer: How Facebook's drop compares to other scandal-ridden stocks like Chipotle
1,Cramer makes the case for consumer goods stocks amid tech-led declines
1,Market analyst Sam Stovall sees 'at least one more' big stock drop this year
1,Cramer Remix: Hold the obits — the mall is alive and well
1,Cramer's lightning round: Goldman Sachs' stock is a great play on this volatility
1,Kohl's CEO says 'big idea' behind Amazon partnership is driving traffic
1,Cramer's sell-off strategy: Don't own oil stocks for the long term
1,Cramer: Nvidia and Twitter's stocks are the best examples of the unforgiving market
1,JP Morgan: Investors are 'overreacting' so buy this market dip for big rally ahead
1,Cramer Remix: Facebook just flashed a classic sign that it’s oversold
1,Cramer's lightning round: Buy AT&T—I think it'll win the DOJ lawsuit
1,Cramer: You should be scared if you own natural gas stocks
1,Wendy's just released a hip-hop mixtape—here's what the CEO had to say
1,Cramer pinpoints what sparked the rally: China
1,Cramer Remix: The one bright spot after a tough week
1,Cramer's lightning round: Hold XPO Logistics—it's best in class
1,Cramer: Dropbox deserves to trade like a cloud king
1,Cramer: Tommy Hilfiger parent PVH is a buy ahead of earnings
1,Cramer's game plan: Be prepared for more White House chaos
1,Cramer Remix: Why you should buy high-growth stocks during the sell-off
1,Cramer's lightning round: Marijuana stock GW Pharmaceuticals is too hot to buy
1,Cramer pits Home Depot against Lowe's and picks the better stock
1,JP Morgan: 'Goldilocks' stock conditions ahead after Fed decision
1,Cramer: This decline isn't about the Fed. It's about Trump and the elites
1,Cramer says fears of artificial intelligence added to the market sell-off
1,The market fell because of the tariffs: Art Cashin
1,Cramer Remix: Goldman Sachs is the ideal stock to own in this moment of volatility
1,Cramer: What FedEx's earnings call reveals about Larry Kudlow's views on trade
1,Cramer's lightning round: Watch the technicals with Canada Goose's stock
1,Cramer highlights the value of McDonald's: The current pullback is a 'gift'
1,Cramer: Facebook's troubles shouldn't weigh on the rest of FANG—or FAANNG
1,Cramer Remix: Here's how Mark Zuckerberg should respond to Facebook's crisis
1,Cramer's lightning round: With so many great bank stocks
1,Information is 'the modern-day weapon' and we're always under attack: Shark Tank's Robert Herjavec
1,Cramer's charts show 'signs of life' for the struggling biotech sector
1,Cramer: Trump
1,Analyst who called the last pullback says it's time to buy on the dip again
1,Cramer Remix: It’s not too late to sell and raise cash
1,Cramer's lightning round: I know people worry about Ventas
1,Cigna CEO on Express Scripts deal: 'This is a broadening of capabilities'
1,Cramer: Etsy is a buy after proving it can stave off Amazon
1,Cramer's playbook for Wednesday's defining Federal Reserve meeting
1,January's record highs may have been the market top for 2018
1,Cramer Remix: The magic ingredient sending Netflix to new highs
1,Cramer's lightning round: I've got too many headaches to invest in a REIT
1,Cramer: Betting against Netflix because of its content is a huge mistake
1,United Technologies CEO: 'We owe investors an answer' on whether we'll break up the company
1,United Technologies CEO: A tit-for-tat tariff battle would be a problem for customers like Boeing
1,Cramer's game plan: Navigating 2018's new market challenges
1,Cramer Remix: Wall Street can’t expect help from Washington anymore — it’s so 2017!
1,Cramer's lightning round: Stay out of Radian because housing is slowing
1,Our Samsung acquisition opened up a $55 billion market: HP Inc CEO
1,Intel CEO bucks Broadcom rumors: 'We're heads down' on Altera
1,Cramer: Amazon
1,Cramer says Republican-led Dodd-Frank rollback could lead to job cuts
1,Cramer Remix: Blast from the past Akamai is in a sweet spot for buying
1,Cramer's lightning round: Hidden giant Cintas is one of my favorite stocks
1,New SoFi CEO Anthony Noto on the 3 things his fintech company must do to outpace competition
1,Scared of recession
1,PayPal CEO sees international potential as countries like India skip over legacy fintech
1,Cramer: At Trump's side
1,Cramer Remix: How to build a Washington-proof portfolio
1,Twitter CFO: We're creating a subscription product for businesses to advertise on Twitter
1,Cramer's lightning round: Investing in Disney requires patience
1,Cramer: Square's bitcoin-related sell-offs are buying opportunities
1,Twitter CFO: We have a lot of work to do
1,Cramer: If you're investing based on Trump's tweets
1,Cramer Remix: Kudlow is a good choice for arguing with Trump
1,Cramer's lightning round: Freeport-McMoRan is a nice hedge on this market
1,'Worlds are being disrupted' by our data-driven approach: Splunk CEO
1,Cramer introduces tech's hottest new stock group: the 'cloud kings'
1,Cramer: Micron's strength means Intel is a buy
1,Political turmoil won't stop the markets from going higher: Wall Street veteran Yardeni
1,Analyst nearly doubles his price target for Micron
1,Cramer Remix: Surprise! Defense stocks' struggles aren't linked to tariffs
1,Cramer's lightning round: I screwed up on Apache and won't stop you from selling
1,Cramer: The most bullish thing about police tech play Axon isn't guidance. It's how the CEO is paid
1,Cramer: Kroger's latest quarter made all the supermarket stocks look bad
1,Cramer's game plan: Stop the hysteria and use weakness to buy
1,Cramer Remix: A takeover could be Wynn’s ticket to recovery
1,Cramer: Buy Jack Daniels maker Brown-Forman on growth prospects
1,Cramer's lightning round: I can't find a reason to buy Kraft Heinz
1,Cramer: Ride-sharing is killing car sales—and it's only going to get worse
1,Cramer's market outlook improves after Cigna-Express Scripts deal
1,Cramer Remix: The red flag in the S&P 500
1,Cramer's lightning round: Microsoft is one of my absolute favorite stocks
1,Cramer recommends Nordstrom after bullish post-earnings bounce
1,Cramer's strategy session: What it'll take for me to come around on GE
1,Cramer: The wrong stocks are going up—here's what it means for investors
1,A tariff 'destroys more jobs than it creates
1,Bull markets don’t die of old age – after 9 years this one has more room to go
1,Daryl Guppy talks about downside targets for the DJIA and S&P 500
1,Our big move into A.I will help our clients like UnitedHealth: Cloud software CEO
1,Cramer: Trump tariff that excludes Canada and Mexico would create 'wave of jubilation' in the market
1,March laggards
1,Cramer Remix: Triniseo is the unknown stock to buy on hyped-up trade war worries
1,Cramer: Ride the wave of the PC comeback with stocks like Micron
1,Cramer's lightning round: I think Blackberry's stock is headed higher
1,Nucor CEO on Trump tariffs: 'We're treating other countries how they treat us'
1,Cramer: When it comes to China tariffs
1,Top performing sectors in March
1,Use bitcoin to hedge fears of losses during a trade war: Bitcoin bull Brian Kelly
1,Cramer Remix: We’ve already been in a trade war for ages
1,Cramer's lightning round: Now is not the time to buy Snap
1,Cramer's strategy session: Don't bottom-fish in Walmart's stock just yet
1,Cramer parses the numbers behind Trump's steel and aluminum tariffs
1,Cramer's game plan: Earnings tainted by Trump tariffs
1,New tariffs let China get 'off more or less scot-free': Former U.S. trade representative
1,CSX customers will likely bear the burden of higher steel tariffs: CEO
1,Cramer Remix: The first stock people will drop in this sell-off
1,Cramer's lightning round: Don't touch the stock of Albemarle
1,Cramer's sell-off strategy: This is a great opportunity to buy Amazon
1,Cramer: Don't be fooled—retail REITs' stocks are still very risky to own
1,Cramer: Worries about the Trump tariffs are far too extreme
1,When the S&P declines more than 2% in February
1,Cramer Remix: Lowe’s is an underdog
1,Cramer's lightning round: Nokia has become a good spec. I'm done selling
1,Under Armour CEO: 2018 will be one of the most important chapters in our 22-year history
1,Companies that don't value trust will 'pay a terrible price': Salesforce CEO Marc Benioff
1,Salesforce CEO Marc Benioff: Our $20 billion revenue target just became that much more attainable
1,Cramer: Use declines to buy
1,Charts: Investor euphoria caused stock market meltdown
1,Cramer Remix: Even on down days
1,Cramer's charts reveal that investors' euphoria caused the stock market meltdown
1,Cramer Remix: Even on down days
1,Cramer: 'Miracle worker' Jeff Gennette will make Macy's turnaround sustainable
1,Cramer's lightning round: Wall Street youngsters are weighing on oil stocks
